Система автоматизации,AS
Абонент,ГПА-23
Ретросистема,Архив останова
Дата,05.10.24
Время,03:54:57
Длительность архива (сек),3600.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора ГГ (1), об/мин","Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Перепад давления  на конфузоре,  DРКонф, кПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Помпажный запас, %","Расчетная степень сжатия Км,"
-49.38,,,,4.1124,10.7422,,,,41.9831,29.9750,14.9649,10.9592,-0.0006,,2.0892
-48.38,,,,4.1124,10.7530,,,,41.9831,29.9750,14.9649,10.9592,-0.0006,,2.0892
-47.38,,,,4.1124,10.7422,,,,41.9831,28.9623,13.9703,10.9592,-0.0006,,2.0892
-46.38,,,,4.1124,10.7313,,,,41.9831,28.9623,13.9703,10.9592,-0.0006,,2.0892
-45.38,,,,4.1124,10.7422,,,,40.9795,28.9623,11.9629,10.9592,-0.0006,,2.0892
-44.38,,,,4.1124,10.7458,,,,40.9795,28.9623,11.9629,10.9592,-0.0006,,2.0892
-43.38,,,,4.1124,10.7350,,,,41.9831,30.9787,12.9756,10.9592,-0.0006,,2.0892
-42.38,,,,4.1124,10.7422,,,,41.9831,30.9787,12.9756,10.9592,-0.0006,,2.0892
-41.38,,,,4.1124,10.7422,,,,41.9831,29.9750,16.9723,11.9629,-0.0006,,2.0892
-40.38,,,,4.1124,10.7422,,,,41.9831,29.9750,16.9723,11.9629,-0.0006,,2.0892
-39.38,,,,4.1124,10.7313,,,,40.9795,29.9750,14.9649,10.9592,-0.0006,,2.0892
-38.38,,,,4.1124,10.7422,,,,40.9795,29.9750,14.9649,10.9592,-0.0006,,2.0892
-37.38,,,,4.1124,10.7313,,,,40.9795,29.9750,14.9649,10.9592,-0.0006,,2.0892
-36.38,,,,4.1124,10.7313,,,,40.9795,29.9750,14.9649,10.9592,-0.0006,,2.0892
-35.38,,,,4.1124,10.7277,,,,42.9778,31.9734,15.9686,10.9592,-0.0006,,2.0892
-34.38,,,,4.1124,10.7277,,,,42.9778,31.9734,15.9686,10.9592,-0.0006,,2.0892
-33.38,,,,4.1124,10.7277,,,,40.9795,29.9750,13.9703,10.9592,-0.0006,,2.0892
-32.38,,,,4.1124,10.7313,,,,40.9795,29.9750,13.9703,10.9592,-0.0006,,2.0892
-31.38,,,,4.1124,10.7313,,,,41.9651,30.9787,13.9703,10.9592,-0.0006,,2.0892
-30.38,,,,4.1124,10.7350,,,,41.9651,30.9787,13.9703,10.9592,-0.0006,,2.0892
-29.38,,,,4.1124,10.7494,,,,42.9778,29.9750,14.9649,10.9592,-0.0006,,2.0892
-28.38,,,,4.1124,10.7458,,,,42.9778,29.9750,14.9649,10.9592,-0.0006,,2.0892
-27.38,,,,4.1124,10.7350,,,,41.9831,29.9750,14.9649,11.9629,-0.0006,,2.0892
-26.38,,,,4.1124,10.7422,,,,41.9831,29.9750,14.9649,11.9629,-0.0006,,2.0892
-25.38,,,,4.1124,10.7241,,,,42.9778,29.9750,14.9649,11.9629,-0.0006,,2.0892
-24.38,,,,4.1124,10.7241,,,,42.9778,29.9750,14.9649,11.9629,-0.0006,,2.0892
-23.38,,,,4.1124,10.7241,,,,42.9778,29.9750,12.9756,9.9646,-0.0006,,2.0892
-22.38,,,,4.1124,10.7350,,,,42.9778,29.9750,12.9756,9.9646,-0.0006,,2.0892
-21.38,,,,4.1124,10.7350,,,,41.9741,30.9697,15.9686,11.9629,-0.0006,,2.0892
-20.38,,,,4.1124,10.7241,,,,41.9741,30.9697,15.9686,11.9629,-0.0006,,2.0892
-19.38,,,,4.1124,10.7350,,,,42.9778,29.9750,17.9669,12.9575,-0.0006,,2.0892
-18.38,,,,4.1124,10.7241,,,,42.9778,29.9750,17.9669,12.9575,-0.0006,,2.0892
-17.38,,,,4.1124,10.7313,,,,42.9778,29.9750,14.9649,10.9592,-0.0006,,2.0892
-16.38,,,,4.1124,10.7422,,,,42.9778,29.9750,14.9649,10.9592,-0.0006,,2.0892
-15.38,,,,4.1124,10.7422,,,,42.9778,29.9750,16.9723,11.9629,-0.0006,,2.0892
-14.38,,,,4.1124,10.7313,,,,42.9778,29.9750,16.9723,11.9629,-0.0006,,2.0892
-13.38,,,,4.1124,10.7313,,,,41.9741,30.9697,13.9793,10.9592,-0.0006,,2.0892
-12.38,,,,4.1124,10.7422,,,,41.9741,30.9697,13.9793,10.9592,-0.0006,,2.0892
-11.38,,,,4.1124,10.7277,,,,42.9778,29.9841,13.9793,8.9699,-0.0006,,2.0892
-10.38,,,,4.1124,10.7313,,,,42.9778,29.9841,13.9793,8.9699,-0.0006,,2.0892
-9.38,,,,4.1124,10.7277,,,,41.9831,29.9841,12.9756,9.9646,-0.0006,,2.0892
-8.38,,,,4.1124,10.7422,,,,41.9831,29.9841,12.9756,9.9646,-0.0006,,2.0892
-7.38,,,,4.1124,10.7313,,,,41.9831,29.9841,13.9703,10.9592,-0.0006,,2.0892
-6.38,,,,4.1124,10.7422,,,,41.9831,29.9841,13.9703,10.9592,-0.0006,,2.0892
-5.38,,,,4.1124,10.7422,,,,42.9778,31.9734,16.9723,11.9629,-0.0006,,2.0892
-4.38,,,,4.1124,10.7603,,,,42.9778,31.9734,16.9723,11.9629,-0.0006,,2.0892
-3.38,,,,4.1124,10.7350,,,,42.9778,29.9750,17.9669,12.9575,-0.0006,,2.0892
-2.38,,,,4.1124,10.7350,,,,42.9778,29.9750,17.9669,12.9575,-0.0006,,2.0892
-1.38,,,,4.1124,10.7422,,,,42.9778,29.9750,14.9740,10.9592,-0.0006,,2.0892
-0.38,,,,4.1124,10.7422,,,,42.9778,29.9750,14.9740,10.9592,-0.0006,,2.0892
0.62,,,,4.1124,10.7422,,,,42.9778,29.9750,14.9740,10.9592,-0.0006,,2.0892
1.62,,,,4.1124,10.7313,,,,42.9778,29.9750,14.9740,10.9592,-0.0006,,2.0892
2.62,,,,4.1124,10.6445,,,,42.9778,31.9734,16.9723,10.9592,-0.0006,,2.0892
3.62,,,,4.0947,7.5666,,,,42.9778,31.9734,16.9723,10.9592,-0.0085,,2.0782
4.62,,,,3.9196,4.6875,,,,40.9795,29.9750,38.9540,21.9546,-0.0056,,2.0137
5.62,,,,3.5616,3.7869,,,,40.9795,29.9750,38.9540,21.9546,-0.0374,,1.8451
6.62,,,,3.2465,2.8791,,,,30.9878,19.9834,31.9734,21.9546,-0.0476,,1.6761
7.62,,,,2.9698,2.1882,,,,30.9878,19.9834,31.9734,21.9546,-0.0576,,1.5230
8.62,,,,2.7427,1.6927,,,,12.9937,12.9756,9.9736,7.9662,-0.0655,,1.3951
9.62,,,,2.5702,1.3491,,,,12.9937,12.9756,9.9736,7.9662,-0.0686,,1.2969
10.62,,,,2.4425,1.0851,,,,11.9900,10.9682,9.9736,7.9662,-0.0715,,1.2226
11.62,,,,2.3492,0.9151,,,,11.9900,10.9682,9.9736,7.9662,-0.0755,,1.1671
12.62,,,,2.2812,0.7957,,,,11.9900,12.9756,7.9662,7.9662,-0.0794,,1.1259
13.62,,,,2.2327,0.6872,,,,11.9900,12.9756,7.9662,7.9662,-0.0815,,1.0963
14.62,,,,2.1973,0.6076,,,,13.9884,12.9756,7.9662,7.9662,-0.0828,,1.0745
15.62,,,,2.1745,0.5498,,,,13.9884,12.9756,7.9662,7.9662,-0.0866,,1.0577
16.62,,,,2.1582,0.4883,,,,13.9884,12.9756,8.9699,7.9662,-0.0866,,1.0462
17.62,,,,2.1484,0.4159,,,,13.9884,12.9756,8.9699,7.9662,-0.0866,,1.0386
18.62,,,,2.1423,0.3689,,,,13.9884,11.9810,7.9753,7.9662,-0.0876,,1.0325
19.62,,,,2.1387,0.3183,,,,13.9884,11.9810,7.9753,7.9662,-0.0876,,1.0278
20.62,,,,2.1365,0.2821,,,,14.9830,12.9756,6.9625,7.9662,-0.0885,,1.0247
21.62,,,,2.1365,0.2459,,,,14.9830,12.9756,6.9625,7.9662,-0.0875,,1.0223
22.62,,,,2.1351,0.2098,,,,14.9830,12.9756,5.9769,7.9662,-0.0896,,1.0196
23.62,,,,2.1361,0.1881,,,,14.9830,12.9756,5.9769,7.9662,-0.0896,,1.0181
24.62,,,,2.1361,0.1628,,,,13.9884,12.9756,6.9716,6.9716,-0.0896,,1.0163
25.62,,,,2.1376,0.1519,,,,13.9884,12.9756,6.9716,6.9716,-0.0896,,1.0151
26.62,,,,2.1387,0.1266,,,,14.9830,12.9756,5.9679,6.9716,-0.0896,,1.0139
27.62,,,,2.1412,0.1157,,,,14.9830,12.9756,5.9679,6.9716,-0.0885,,1.0127
28.62,,,,2.1423,0.0904,,,,13.9884,11.9810,5.9679,7.9662,-0.0896,,1.0123
29.62,,,,2.1434,0.0796,,,,13.9884,11.9810,5.9679,7.9662,-0.0896,,1.0115
30.62,,,,2.1459,0.0796,,,,13.9884,12.9756,5.9679,5.9769,-0.0885,,1.0108
31.62,,,,2.1470,0.0651,,,,13.9884,12.9756,5.9679,5.9769,-0.0896,,1.0104
32.62,,,,2.1484,0.0651,,,,13.9884,11.9810,5.9679,5.9769,,,1.0098
33.62,,,,2.1506,0.0543,,,,13.9884,11.9810,5.9679,5.9769,,,1.0093
34.62,,,,2.1521,0.0543,,,,13.9884,11.9810,5.9679,6.9625,,,1.0087
35.62,,,,2.1542,0.0434,,,,13.9884,11.9810,5.9679,6.9625,,,1.0081
36.62,,,,2.1557,0.0289,,,,14.9830,12.9756,6.9625,6.9625,,,1.0075
37.62,,,,2.1568,0.0398,,,,14.9830,12.9756,6.9625,6.9625,,,1.0073
38.62,,,,2.1578,0.0289,,,,15.9867,13.9703,5.9769,6.9625,,,1.0069
39.62,,,,2.1593,0.0289,,,,15.9867,13.9703,5.9769,6.9625,,,1.0065
40.62,,,,2.1604,0.0289,,,,15.9867,13.9703,5.9769,7.9662,,,1.0060
41.62,,,,2.1629,0.0289,,,,15.9867,13.9703,5.9769,7.9662,,,1.0056
42.62,,,,2.1640,0.0289,,,,14.9830,13.9703,7.9753,6.9716,,,1.0052
43.62,,,,2.1651,0.0181,,,,14.9830,13.9703,7.9753,6.9716,,,1.0052
44.62,,,,2.1665,0.0289,,,,14.9830,13.9703,6.9716,6.9716,,,1.0048
45.62,,,,2.1676,0.0181,,,,14.9830,13.9703,6.9716,6.9716,,,1.0045
46.62,,,,2.1687,0.0181,,,,14.9830,12.9756,5.9679,6.9716,,,1.0042
47.62,,,,2.1701,0.0181,,,,14.9830,12.9756,5.9679,6.9716,,,1.0040
48.62,,,,2.1712,0.0181,,,,12.9937,12.9756,6.9625,5.9860,,,1.0037
49.62,,,,2.1723,0.0181,,,,12.9937,12.9756,6.9625,5.9860,,,1.0035
50.62,,,,2.1738,0.0181,,,,10.9863,9.9736,5.9769,7.9662,,,1.0033
51.62,,,,2.1759,0.0181,,,,10.9863,9.9736,5.9769,7.9662,,,1.0032
52.62,,,,2.1759,0.0181,,,,12.9937,9.9736,6.9716,7.9662,,,1.0032
53.62,,,,2.1774,0.0181,,,,12.9937,9.9736,6.9716,7.9662,,,1.0029
54.62,,,,2.1785,0.0181,,,,11.9900,9.9736,6.9716,7.9662,,,1.0027
55.62,,,,2.1795,0.0181,,,,11.9900,9.9736,6.9716,7.9662,,,1.0026
56.62,,,,2.1810,0.0072,,,,11.9900,10.9682,6.9716,7.9662,,,1.0027
57.62,,,,2.1821,0.0181,,,,11.9900,10.9682,6.9716,7.9662,,,1.0026
58.62,,,,2.1832,0.0072,,,,10.9863,8.9699,6.9716,7.9662,,,1.0025
59.62,,,,2.1846,0.0181,,,,10.9863,8.9699,6.9716,7.9662,,,1.0020
60.62,,,,2.1857,0.0181,,,,7.9843,6.9716,7.9662,7.9662,,,1.0019
61.62,,,,2.1868,0.0072,,,,7.9843,6.9716,7.9662,7.9662,,,1.0020
62.62,,,,2.1882,0.0181,,,,8.9970,6.9716,6.9625,7.9662,,,1.0018
63.62,,,,2.1893,0.0072,,,,8.9970,6.9716,6.9625,7.9662,,,1.0015
64.62,,,,2.1904,0.0072,,,,8.9970,5.9769,7.9662,6.9625,,,1.0016
65.62,,,,2.1918,0.0072,,,,8.9970,5.9769,7.9662,6.9625,,,1.0014
66.62,,,,2.1929,0.0072,,,,8.9970,6.9716,8.9699,7.9662,,,1.0014
67.62,,,,2.1940,0.0181,,,,8.9970,6.9716,8.9699,7.9662,,,1.0015
68.62,,,,2.1955,0.0181,,,,7.9843,5.9769,7.9662,6.9716,,,1.0012
69.62,,,,2.1955,0.0072,,,,7.9843,5.9769,7.9662,6.9716,,,1.0011
70.62,,,,2.1976,0.0072,,,,7.9843,4.9732,6.9716,6.9716,,,1.0013
71.62,,,,2.1976,0.0072,,,,7.9843,4.9732,6.9716,6.9716,,,1.0010
72.62,,,,2.1991,0.0072,,,,6.9897,5.9769,6.9716,6.9716,,,1.0012
73.62,,,,2.2002,0.0072,,,,6.9897,5.9769,6.9716,6.9716,,,1.0011
74.62,,,,2.2012,0.0072,,,,7.9843,5.9769,5.9679,6.9716,,,1.0009
75.62,,,,2.2027,0.0072,,,,7.9843,5.9769,5.9679,6.9716,,,1.0010
76.62,,,,2.2027,0.0072,,,,6.9897,5.9769,5.9679,7.9662,,,1.0007
77.62,,,,2.2038,0.0036,,,,6.9897,5.9769,5.9679,7.9662,,,1.0011
78.62,,,,2.2049,0.0036,,,,7.9843,5.9769,5.9679,7.9662,,,1.0009
79.62,,,,2.2063,0.0036,,,,7.9843,5.9769,5.9679,7.9662,,,1.0008
80.62,,,,2.2063,0.0036,,,,6.9897,5.9769,5.9679,8.9609,,,1.0007
81.62,,,,2.2074,0.0036,,,,6.9897,5.9769,5.9679,8.9609,,,1.0007
82.62,,,,2.2085,0.0036,,,,6.9897,5.9769,7.9753,7.9662,,,1.0008
83.62,,,,2.2085,0.0036,,,,6.9897,5.9769,7.9753,7.9662,,,1.0005
84.62,,,,2.2099,0.0036,,,,6.9897,6.9716,7.9753,7.9662,,,1.0006
85.62,,,,2.2099,0.0036,,,,6.9897,6.9716,7.9753,7.9662,,,1.0006
86.62,,,,2.2110,0.0036,,,,6.9897,6.9716,6.9716,6.9625,,,1.0005
87.62,,,,2.2121,0.0036,,,,6.9897,6.9716,6.9716,6.9625,,,1.0005
88.62,,,,2.2135,0.0036,,,,6.9897,5.9769,6.9716,6.9625,,,1.0002
89.62,,,,2.2135,0.0036,,,,6.9897,5.9769,6.9716,6.9625,,,1.0006
90.62,,,,2.2146,0.0036,,,,6.9897,6.9716,6.9716,6.9625,,,1.0002
91.62,,,,2.2146,0.0036,,,,6.9897,6.9716,6.9716,6.9625,,,1.0005
92.62,,,,2.2157,0.0036,,,,5.9860,5.9769,5.9769,6.9625,,,1.0005
93.62,,,,2.2157,0.0036,,,,5.9860,5.9769,5.9769,6.9625,,,1.0000
94.62,,,,2.2172,0.0036,,,,5.9860,4.9732,5.9769,5.9679,,,1.0006
95.62,,,,2.2172,0.0036,,,,5.9860,4.9732,5.9769,5.9679,,,1.0000
96.62,,,,2.2182,0.0036,,,,5.9860,4.9732,4.9732,5.9679,,,1.0004
97.62,,,,2.2193,0.0036,,,,5.9860,4.9732,4.9732,5.9679,,,1.0005
98.62,,,,2.2193,-0.0072,,,,5.9860,4.9732,4.9732,5.9679,,,1.0000
99.62,,,,2.2208,0.0036,,,,5.9860,4.9732,4.9732,5.9679,,,1.0001
100.62,,,,2.2208,0.0036,,,,5.9860,4.9732,5.9679,4.9732,,,1.0000
101.62,,,,2.2219,0.0036,,,,5.9860,4.9732,5.9679,4.9732,,,1.0000
102.62,,,,2.2229,0.0036,,,,4.9913,5.9860,4.9732,4.9732,,,1.0002
103.62,,,,2.2229,0.0036,,,,4.9913,5.9860,4.9732,4.9732,,,1.0000
104.62,,,,2.2244,0.0036,,,,5.9860,5.9860,4.9732,5.9679,,,1.0001
105.62,,,,2.2244,0.0036,,,,5.9860,5.9860,4.9732,5.9679,,,1.0000
106.62,,,,2.2255,0.0072,,,,4.9913,5.9860,5.9679,5.9679,,,1.0000
107.62,,,,2.2266,0.0036,,,,4.9913,5.9860,5.9679,5.9679,,,1.0000
108.62,,,,2.2266,-0.0072,,,,5.9950,3.9786,4.9732,5.9679,,,1.0000
109.62,,,,2.2280,-0.0072,,,,5.9950,3.9786,4.9732,5.9679,,,0.9999
110.62,,,,2.2280,0.0036,,,,5.9950,4.9823,5.9769,4.9732,,,1.0000
111.62,,,,2.2291,0.0036,,,,5.9950,4.9823,5.9769,4.9732,,,1.0000
112.62,,,,2.2302,0.0036,,,,3.9967,4.9823,4.9732,5.9769,,,
113.62,,,,2.2302,0.0036,,,,3.9967,4.9823,4.9732,5.9769,,,
114.62,,,,2.2316,0.0036,,,,4.9913,3.9786,4.9732,4.9823,,,
115.62,,,,2.2316,0.0036,,,,4.9913,3.9786,4.9732,4.9823,,,
116.62,,,,2.2327,-0.0072,,,,5.9950,3.9786,5.9769,4.9823,,,
117.62,,,,2.2338,0.0036,,,,5.9950,3.9786,5.9769,4.9552,,,
118.62,,,,2.2338,0.0036,,,,3.9876,3.9786,5.9769,3.9605,,,
119.62,,,,2.2352,-0.0072,,,,3.9876,3.9786,5.9769,3.9605,,,
120.62,,,,2.2363,-0.0072,,,,3.9876,3.9786,3.9605,4.9732,,,
121.62,,,,2.2363,0.0000,,,,3.9876,3.9786,3.9605,4.9732,,,
122.62,,,,2.2374,0.0000,,,,3.9876,3.9786,3.9605,3.9605,,,
123.62,,,,2.2389,0.0000,,,,3.9876,3.9786,3.9605,3.9605,,,
124.62,,,,2.2389,0.0000,,,,3.9876,2.9839,3.9605,3.9605,,,
125.62,,,,2.2399,0.0000,,,,3.9876,2.9839,3.9605,3.9605,,,
126.62,,,,2.2410,0.0000,,,,3.9876,3.9786,3.9605,3.9605,,,
127.62,,,,2.2425,0.0109,,,,3.9876,3.9786,3.9605,3.9605,,,
128.62,,,,2.2269,0.0109,,,,2.9930,2.9839,3.9605,3.9605,,,
129.62,,,,2.2027,0.0109,,,,2.9930,2.9839,3.9605,3.9605,,,
130.62,,,,2.1745,0.0109,,,,4.9913,2.9839,3.9605,3.9605,,,
131.62,,,,2.1459,0.0109,,,,4.9913,2.9839,3.9605,3.9605,,,
132.62,,,,2.1166,0.0109,,,,3.9967,1.9893,2.9659,1.9622,,,
133.62,,,,2.0877,0.0000,,,,3.9967,1.9893,2.9659,1.9622,,,
134.62,,,,2.0580,0.0000,,,,3.9967,2.9839,2.9659,1.9622,,,
135.62,,,,2.0284,0.0000,,,,3.9967,2.9839,2.9659,1.9622,,,
136.62,,,,2.0001,0.0000,,,,2.9930,2.9839,1.9712,2.9659,,,
137.62,,,,1.9723,0.0000,,,,2.9930,2.9839,1.9712,2.9659,,,
138.62,,,,1.9452,0.0000,,,,1.9983,2.9839,3.9605,2.9659,,,
139.62,,,,1.9180,0.0000,,,,1.9983,2.9839,3.9605,2.9659,,,
140.62,,,,1.8909,0.0000,,,,3.9786,1.9893,2.9659,2.9659,,,
141.62,,,,1.8652,0.0000,,,,3.9786,1.9893,2.9659,2.9659,,,
142.62,,,,1.8403,0.0000,,,,2.9930,1.9893,2.9659,2.9659,,,
143.62,,,,1.8164,0.0000,,,,2.9930,1.9893,2.9659,2.9659,,,
144.62,,,,1.7914,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
145.62,,,,1.7679,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
146.62,,,,1.7452,0.0000,,,,3.9876,2.9839,1.9712,2.9659,,,
147.62,,,,1.7224,0.0000,,,,3.9876,2.9839,1.9712,2.9659,,,
148.62,,,,1.6992,0.0000,,,,2.9930,1.9893,2.9659,2.9659,,,
149.62,,,,1.6775,0.0000,,,,2.9930,1.9893,2.9659,2.9659,,,
150.62,,,,1.6558,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
151.62,,,,1.6348,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
152.62,,,,1.6139,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
153.62,,,,1.5932,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
154.62,,,,1.5726,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
155.62,,,,1.5542,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
156.62,,,,1.5346,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
157.62,,,,1.5155,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
158.62,,,,1.4967,0.0000,,,,1.9983,1.9893,2.9659,1.9622,,,
159.62,,,,1.4782,0.0000,,,,1.9983,1.9893,2.9659,1.9622,,,
160.62,,,,1.4601,0.0000,,,,3.9876,1.9893,2.9659,1.9622,,,
161.62,,,,1.4421,0.0000,,,,3.9876,1.9893,2.9659,1.9622,,,
162.62,,,,1.4251,0.0000,,,,3.9876,2.9839,2.9659,1.9622,,,
163.62,,,,1.4073,0.0000,,,,3.9876,2.9839,2.9659,1.9622,,,
164.62,,,,1.3907,0.0000,,,,3.9876,1.9893,3.9605,2.9659,,,
165.62,,,,1.3737,0.0000,,,,3.9876,1.9893,3.9605,2.9659,,,
166.62,,,,1.3581,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
167.62,,,,1.3408,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
168.62,,,,1.3249,0.0000,,,,1.9983,1.9893,3.9605,2.9659,,,
169.62,,,,1.3104,0.0000,,,,1.9983,1.9893,3.9605,2.9659,,,
170.62,,,,1.2948,0.0000,,,,3.9967,2.9839,2.9659,1.9622,,,
171.62,,,,1.2793,0.0000,,,,3.9967,2.9839,2.9659,1.9622,,,
172.62,,,,1.2648,0.0000,,,,3.9967,1.9712,2.9659,1.9622,,,
173.62,,,,1.2496,0.0000,,,,3.9967,1.9712,2.9659,1.9622,,,
174.62,,,,1.2352,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
175.62,,,,1.2207,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
176.62,,,,1.2062,0.0000,,,,3.9967,1.9712,2.9659,1.9622,,,
177.62,,,,1.1929,0.0000,,,,3.9967,1.9712,2.9659,1.9622,,,
178.62,,,,1.1784,0.0000,,,,3.9967,1.9712,2.9659,1.9622,,,
179.62,,,,1.1654,0.0000,,,,3.9967,1.9712,2.9659,1.9622,,,
180.62,,,,1.1520,0.0000,,,,2.9930,1.9712,3.9605,1.9622,,,
181.62,,,,1.1386,0.0000,,,,2.9930,1.9712,3.9605,1.9622,,,
182.62,,,,1.1256,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
183.62,,,,1.1133,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
184.62,,,,1.1003,0.0000,,,,3.9967,1.9712,2.9568,1.9622,,,
185.62,,,,1.0880,0.0000,,,,3.9967,1.9712,2.9839,1.9622,,,
186.62,,,,1.0760,0.0000,,,,1.9983,1.9712,2.9839,2.9659,,,
187.62,,,,1.0641,0.0000,,,,1.9983,1.9712,2.9839,2.9659,,,
188.62,,,,1.0518,0.0000,,,,3.9876,1.9712,1.9712,1.9622,,,
189.62,,,,1.0399,0.0000,,,,3.9876,1.9712,1.9712,1.9622,,,
190.62,,,,1.0279,0.0000,,,,3.9876,1.9712,2.9659,2.9659,,,
191.62,,,,1.0163,0.0000,,,,3.9876,1.9712,2.9659,2.9659,,,
192.62,,,,1.0055,0.0000,,,,2.9930,1.9712,1.9712,1.9622,,,
193.62,,,,0.9936,0.0000,,,,2.9930,1.9712,1.9712,1.9622,,,
194.62,,,,0.9827,0.0000,,,,2.9930,1.9712,2.9659,2.9659,,,
195.62,,,,0.9719,0.0000,,,,2.9930,1.9712,2.9659,2.9659,,,
196.62,,,,0.9610,0.0000,,,,1.9983,1.9712,3.9605,1.9622,,,
197.62,,,,0.9502,0.0000,,,,1.9983,1.9712,3.9605,1.9622,,,
198.62,,,,0.9393,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
199.62,,,,0.9295,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
200.62,,,,0.9187,0.0000,,,,1.9983,1.9712,1.9712,1.9622,,,
201.62,,,,0.9089,0.0000,,,,1.9983,1.9712,1.9712,1.9622,,,
202.62,,,,0.8995,0.0000,,,,1.9983,1.9712,2.9659,2.9659,,,
203.62,,,,0.8887,0.0000,,,,1.9983,1.9712,2.9659,2.9659,,,
204.62,,,,0.8789,0.0000,,,,3.9967,1.9712,2.9659,1.9712,,,
205.62,,,,0.8691,0.0000,,,,3.9967,1.9712,2.9659,1.9712,,,
206.62,,,,0.8597,0.0000,,,,3.0020,1.9712,3.9605,1.9712,,,
207.62,,,,0.8500,0.0000,,,,3.0020,1.9712,3.9605,1.9712,,,
208.62,,,,,0.0000,,,,3.9876,1.9712,2.9659,1.9712,,,
209.62,,,,,0.0000,,,,3.9876,1.9712,2.9659,1.9712,,,
210.62,,,,,0.0000,,,,1.9983,1.9712,1.9712,1.9712,,,
211.62,,,,,0.0000,,,,1.9983,1.9712,1.9712,1.9712,,,
212.62,,,,,0.0000,,,,2.9930,1.9712,2.9659,1.9712,,,
213.62,,,,,0.0000,,,,2.9930,1.9712,2.9659,1.9712,,,
214.62,,,,,0.0000,,,,2.9930,1.9712,1.9712,1.9712,,,
215.62,,,,,0.0000,,,,2.9930,1.9712,1.9712,1.9712,,,
216.62,,,,,0.0000,,,,1.9983,1.9712,1.9712,1.9712,,,
217.62,,,,,0.0000,,,,1.9983,1.9712,1.9712,1.9712,,,
218.62,,,,,0.0000,,,,1.9983,1.9712,1.9712,1.9712,,,
219.62,,,,,0.0000,,,,1.9983,1.9712,1.9712,1.9712,,,
220.62,,,,,0.0000,,,,1.9983,1.9712,1.9712,1.9712,,,
221.62,,,,,0.0000,,,,1.9983,1.9712,1.9712,1.9712,,,
222.62,,,,,0.0000,,,,1.9983,1.9712,2.9659,2.9659,,,
223.62,,,,,0.0000,,,,1.9983,1.9712,2.9659,2.9659,,,
224.62,,,,,0.0000,,,,2.9930,1.9712,1.9712,1.9622,,,
225.62,,,,,0.0000,,,,2.9930,1.9712,1.9712,1.9622,,,
226.62,,,,,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
227.62,,,,,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
228.62,,,,,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
229.62,,,,,0.0000,,,,3.9967,1.9712,1.9712,1.9622,,,
230.62,,,,,0.0000,,,,2.9930,1.9712,1.9712,2.9659,,,
231.62,,,,,0.0000,,,,2.9930,1.9712,1.9712,2.9659,,,
232.62,,,,,0.0000,,,,3.9967,0.9766,1.9712,1.9622,,,
233.62,,,,,0.0000,,,,3.9967,0.9766,1.9712,1.9622,,,
234.62,,,,,0.0000,,,,1.9983,1.9893,1.9712,1.9622,,,
235.62,,,,,0.0000,,,,1.9983,1.9893,1.9712,1.9622,,,
236.62,,,,,0.0000,,,,3.0020,1.9893,1.9712,1.9622,,,
237.62,,,,,0.0000,,,,3.0020,1.9893,1.9712,1.9622,,,
238.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
239.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
240.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
241.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
